ticker,shortName,sector,industry,rank,score_FINAL_adj,rating,data_completeness,score_valuation,score_profitability,score_growth,score_financial,score_fundamental_momentum,score_income,revenue_trend,ebitda_trend,margin_trend,debt_trend,fcf_trend,earnings_consistency,revenue_r2,ebitda_r2,revenue_cagr,ebitda_cagr,revenue_qoq,ebitda_qoq,revenue_accel,margin_accel,lastPrice,priceVs50dMA,priceVs200dMA,priceVs52wHigh,priceVs52wLow,position52w,beta,marketCap,dividendYield,liquidity_flag,score_deep_value,score_momentum_calidad,graham_margin_of_safety,fcf_yield,analyst_upside,trailingPE_vs_historia,priceToBook_vs_historia,rsi_14,current_drawdown,trailingPE,forwardPE,priceToBook,enterpriseToEbitda,returnOnEquity,profitMargins,operatingMargins,revenueGrowth,earningsGrowth,debtToEquity,currentRatio,freeCashflow
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,235,4.329111941143181,Débil,87.1,2.5657894736842106,8.894736842105264,8.157894736842106,1.3157894736842106,4.714035087719299,2.1929824561403506,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,104.26000213623047,0.028550027980096537,0.09275793857005166,-0.3223709727269566,0.6415020410333065,0.45099343777995976,2.321,93738319872.0,1.5499999999999998,False,0.644736842105263,5.9912280701754375,-0.7778987303694958,-0.030985685049383083,0.15178033320095685,,,54.101591666256176,-0.11305827792854838,46.132744,31.786974,9.887151,-5.414,0.23618999,0.42011002,0.43884,0.323,0.476,240.279,1.116,
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,173,4.6327375093773435,Débil,87.1,2.630813953488372,2.4767441860465116,8.75,3.7209302325581395,4.6924418604651175,8.19767441860465,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,895.0,0.09916170191496088,0.33712778825692546,-0.17563186205880188,6.16,0.8015155931215389,1.513,80281501696.0,1.53,False,3.2354651162790695,7.947674418604651,-0.5976633737381404,0.0027989013066903757,0.2830201117318436,,,53.102318810065405,-0.15012009510238483,33.72086,27.110394,17.07559,98.931,-2.40027,-2.3009598,0.27954,1.093,1.8925,35.987,1.678,224700000.0
TME,Tencent Music Entertainment Gro,Communication Services,Internet Content & Information,31,5.596111559139785,Neutral,87.1,7.604166666666667,6.916666666666666,4.479166666666667,7.5,4.802083333333335,7.5,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,8.5600004196167,-0.0381805861236546,-0.31109963143697694,-0.6794007333476891,0.07808569516583108,0.033049062879354954,,14026040320.0,2.8,False,6.416666666666666,2.2083333333333335,0.35622854994807507,0.3903364566971386,0.5373182657611664,,,41.23764312885969,-0.4175253416854275,10.190477,8.525679,1.2003896,0.272,0.10974,0.26282,0.31412,0.058,0.0,20.826,1.745,5474874880.0
NVTS,Navitas Semiconductor Corporati,Technology,Semiconductors,251,4.231287021755439,Débil,87.1,7.383720930232558,1.3895348837209305,3.6046511627906974,9.709302325581396,4.6924418604651175,5.6976744186046515,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,11.489999771118164,-0.17254194750659557,-0.10471661856227432,-0.6637401296131646,1.1121323108673096,0.21058126596304086,3.882,2999964160.0,1.045,False,2.1162790697674416,1.4883720930232556,-0.794111324722778,-0.0012715985246970418,0.22497826635119877,,,39.421353012279766,-0.6385656042713088,44.444714,-91.176,3.742671,-35.163,-0.52601004,0.0,-2.54972,-0.273,1.1804999999999999,0.641,21.793,-3814750.0
CORZ,"Core Scientific, Inc.",Technology,Software - Infrastructure,265,4.1745038259564895,Débil,87.1,5.668604651162791,3.866279069767442,5.755813953488372,3.4302325581395348,4.6924418604651175,7.151162790697675,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,16.510000228881836,-0.24954885528330162,-0.16030280828702104,-0.4579776681260067,0.256947105358343,0.19480520801626758,5.592,5305330688.0,1.32,False,4.843023255813954,0.9767441860465118,-0.7778277488491281,0.08761626283756357,1.2486371584087097,,,34.1844113050317,-0.43381343226080077,47.6396915,117.92857,-2.1809776,-101.514,0.113195,0.0,0.06874,1.088,0.317,14.571,0.893,464833248.0
NOW,"ServiceNow, Inc.",Technology,Software - Application,337,3.4836602400600145,Débil,87.1,2.005813953488372,4.872093023255814,2.383720930232558,1.3953488372093024,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,0.05530091664140898,0.01350417728531856,,,144.7100067138672,0.29116825885345743,0.2132824593192153,-0.2568531849169233,0.7812654691514918,0.5592760932085649,0.93,149610184704.0,0.75,False,3.2965116279069764,5.5813953488372094,-0.852175073738412,0.03441861251750948,-0.017125745275980986,,,72.72372754577889,0.0,86.13691,28.910143,11.953577,52.951,0.14244,0.11336,0.04063,0.24,-0.219,67.538,0.701,5149374976.0
CNH,CNH Industrial N.V.,Industrials,Farm & Heavy Construction Machinery,222,4.420974193548387,Débil,87.1,3.8461538461538463,4.6923076923076925,1.153846153846154,4.8076923076923075,4.790384615384617,1.5384615384615385,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,11.680000305175781,0.0854413606281974,0.09505820357729444,-0.12246428961864908,0.297777811686198,0.6218098155860281,1.221,18783293440.0,0.86,False,5.519230769230769,8.057692307692307,-0.4816414406377627,0.030146469563965883,0.13396743612505158,,,60.16119282308417,-0.04357323484940421,44.92308,17.018053,1.8640282,37.254,0.03914,0.0171,0.05538,0.02,-0.353,335.044,4.883,566249984.0
USAR,"USA Rare Earth, Inc.",Basic Materials,Other Industrial Metals & Mining,242,4.302563824884793,Débil,87.1,7.1875,0.9642857142857142,3.2142857142857144,9.642857142857142,4.780357142857144,8.75,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,17.989999771118164,-0.010532696910696915,-0.0625228104973391,-0.5909504372187775,0.5711790193116302,0.20104518202023253,2.583,4401633792.0,4.44,False,1.5,2.1607142857142856,-0.4486011074967624,-0.06451161669016921,1.0775431059206158,,,48.870523208400975,-0.4140065366762009,27.790923499999998,-415.1858,2.0877335,-26.823,-0.23561001,0.0,-7.95636,0.183,-0.09,0.125,32.787,-283956512.0
SNDK,Sandisk Corporation,Technology,Computer Hardware,7,6.124414178544637,Neutral,87.1,5.959302325581396,9.581395348837209,8.75,7.44186046511628,4.6924418604651175,1.3372093023255813,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,1484.97998046875,-0.07457252434919759,0.5296467359100383,-0.3692718791412001,28.658078299755342,0.6227043034251971,,217429295104.0,0.45,False,4.680232558139535,6.499999999999999,-0.7179972012124631,0.03550981943029792,0.4310543091154624,,,49.32327099947326,-0.36403426960653107,20.12168,5.609591,14.060845,16.872,0.9164,0.56465,0.78472,3.716,1.488,1.277,2.29,7720875008.0
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,47,5.4346777265745,Neutral,87.1,5.357142857142857,6.095238095238095,4.166666666666666,5.476190476190476,4.823809523809524,6.190476190476191,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.007585648839790341,0.003169973370098965,,,19.170000076293945,0.0019128893084314758,0.07115916946296452,-0.07925071679664053,0.3673323877527779,0.7573529523961684,0.431,36821229568.0,4.38,False,4.833333333333332,8.428571428571429,-0.4651869827917945,0.051804354563372304,0.017214393447715137,,,52.643559645971514,-0.022507343399965494,22.55294,15.439009,3.4879913,12.733,0.15581,0.107609995,0.19418,0.03,0.085,81.617,1.005,1907500032.0
LUMN,"Lumen Technologies, Inc.",Communication Services,Telecom Services,182,4.601977150537634,Débil,87.1,7.708333333333334,4.25,2.2916666666666665,3.0208333333333335,4.802083333333335,8.958333333333334,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,6.039999961853027,-0.08887950856015392,-0.2243980787347637,-0.4945606726482822,0.3216630113463954,0.1991869867009522,1.813,6223078400.0,4.68,False,5.90625,2.833333333333333,0.10295788972620895,0.34006481165334507,0.2649006702404191,,,44.26749492129698,-0.45040945517340125,10.776126999999999,-20.377867,-4.1828256,7.986,0.15842,-0.086540006,-0.02888,-0.093,-0.0835,129.054,0.964,2116249984.0
BTE,Baytex Energy Corp,Energy,Oil & Gas E&P,223,4.414821935483871,Débil,87.1,4.5625,2.5,4.75,9.5,4.832500000000001,1.0,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,4.739999771118164,0.11111105745854766,0.18152920075233103,-0.1156716844928799,1.20465105633403,0.8068535112517644,0.569,3314207744.0,1.33,False,2.7125,5.449999999999999,-0.015013938191699383,-0.0680642329704242,,,,59.45095279124855,-0.10593965288279035,14.645163,17.279203,2.161322,3.779,-0.08772001,-0.42863998,0.40842998,0.513,0.211,6.942,2.816,-225579008.0
AXTI,AXT Inc,Technology,Semiconductor Equipment & Materials,309,3.7754006751687923,Débil,87.1,2.558139534883721,4.116279069767442,5.6976744186046515,7.790697674418604,4.6924418604651175,1.744186046511628,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,58.630001068115234,-0.0974306706058401,0.09742837268979887,-0.5904582210944731,19.717314865058388,0.39763415569098015,1.933,3844557568.0,0.48,False,0.7732558139534883,3.116279069767442,-0.9480061902735151,-0.011553214957607314,0.562340070462916,,,42.88774759744874,-0.5836824518510613,1954.3334,26.338724,4.2587347,261.471,0.01012,0.0323,0.21902001,1.648,0.3165,10.667,4.765,-44417000.0
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Restaurants,239,4.310399825632083,Débil,87.1,1.0135135135135132,4.324324324324325,8.108108108108109,7.702702702702703,4.808108108108109,5.135135135135135,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,66.94000244140625,-0.046495758923166264,-0.066022959574084,-0.32240102802504056,0.5420410606175134,0.4248826731926011,1.75,7819007488.0,2.86,False,1.3716216216216215,4.77027027027027,-0.8576930511472158,-9.227513864225117e-05,0.2666816090157693,,,46.190055057519174,-0.31266040804060946,119.53572,90.49493,9.294641,49.207,0.083229996,0.04822,0.0762,0.313,0.198,61.899,2.483,-721500.0
PPL,PPL Corporation,Utilities,Utilities - Regulated Electric,68,5.274840322580644,Neutral,87.1,3.4375,6.0,5.0,5.0,5.106250000000001,10.0,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.009235353951890034,0.03066812705366922,,,34.20000076293945,-0.042134841561839664,-0.058861063323528695,-0.14734478277388552,0.031052178563143018,0.14841509552441667,0.589,25737033728.0,3.33,False,5.6875,6.1875,-0.19371065829754863,-0.07531462485092796,0.19674178616837645,,,37.44810476799654,-0.1340157859383944,20.236687,16.154709,1.7102566,12.179,0.086330004,0.13471,0.23591,0.042,0.212,135.434,0.905,-1938375040.0
CLF,Cleveland-Cliffs Inc.,Basic Materials,Steel,335,3.5103576036866357,Débil,87.1,3.8392857142857144,1.2857142857142856,3.660714285714286,2.8571428571428568,4.780357142857144,5.0,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,11.619999885559082,0.062506847368337,0.020668079576895426,-0.3041916236192166,0.5032341378472291,0.43366776873568363,2.115,6629675008.0,1.32,False,2.75,5.553571428571429,-0.32257952491500985,0.000923876357831868,0.024096395628100842,,,51.2658800244093,-0.21220339758921478,22.886008500000003,20.56055,1.1830585,28.149,-0.13862,-0.045640003,0.0034400001,0.059,0.375,132.743,1.89,6125000.0
ASTS,"AST SpaceMobile, Inc.",Technology,Communication Equipment,241,4.3030484621155285,Débil,87.1,6.81686046511628,1.2267441860465116,9.215116279069768,5.348837209302325,4.6924418604651175,8.19767441860465,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,58.04999923706055,-0.14515441357944614,-0.2873350882070401,-0.5663379707376324,0.6089245908276206,0.22468806746840403,2.745,22591172608.0,1.53,False,2.787790697674418,0.7965116279069765,-0.5976633737381404,-0.07965823745522328,0.35196935454729994,,,39.235530032449105,-0.5638289816337326,33.72086,-47.88656,9.186581,-45.806,-0.45621,0.0,-5.44626,26.266,1.8925,124.865,13.053,-1799572992.0
MRK,"Merck & Company, Inc.",Healthcare,Drug Manufacturers - General,312,3.7412571157495256,Débil,87.1,2.7573529411764706,3.794117647058824,3.3088235294117645,3.4558823529411766,4.757352941176472,2.9411764705882355,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.012179135100548116,-0.48578785032372374,,,148.35000610351562,0.12855745565659937,0.268483267765953,-0.05461377706146042,0.9122197229120343,0.8919839438305475,0.211,366004928512.0,2.27,False,2.213235294117647,6.867647058823529,-0.8526655667257819,0.04145162769714611,0.0025666591224720037,,,62.555608577470935,-0.051773672117144585,118.68001,15.545654,8.733664,14.299,0.06961,0.047659997,-0.00241,0.051,0.025,128.408,1.323,15171500032.0
PAYO,Payoneer Global Inc.,Technology,Software - Infrastructure,176,4.622845161290322,Débil,87.1,5.901162790697675,3.8488372093023253,2.2093023255813957,3.982558139534884,4.6924418604651175,7.151162790697675,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,7.110000133514404,0.00037990988341629617,0.2269833008636175,-0.00974928502584893,0.7426470915476482,0.9774193979078725,0.947,2409229568.0,1.32,False,2.7267441860465116,8.505813953488373,-0.6533016443670956,-0.028678253379297726,0.040787603521781124,,,56.50962596104834,-0.008368192767238295,50.785713,15.446448,3.6858475,10.978,0.07058,0.046479996,0.061739996,0.052,0.317,13.184,1.003,-69092496.0
STUB,"StubHub Holdings, Inc.",Communication Services,Internet Content & Information,283,4.045730510752688,Débil,87.1,6.09375,1.3125,8.333333333333334,5.624999999999999,4.802083333333335,2.0833333333333335,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,6.550000190734863,-0.3094650525296916,-0.35389682169181735,-0.7651487920138091,0.14111501580746744,0.03656885736951978,,2502689280.0,0.31,False,4.59375,0.84375,-0.5603054963613976,0.4357655329869795,0.7239190337692425,,,29.507926423429325,-0.5215485470050342,17.090237,9.888733,1.5332398,-2.057,-1.02948,-0.91266,0.03395,0.332,1.47,67.198,1.044,1090585728.0
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,103,5.050563465866467,Neutral,87.1,1.744186046511628,8.30232558139535,4.883720930232558,7.877906976744186,4.6924418604651175,1.3372093023255813,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,0.08557248202023049,0.09496843862833006,,,195.3800048828125,0.08256724839544516,0.2986081064489903,-0.0907906143477476,0.7060775836780695,0.8056192575750972,1.615,246418096128.0,0.45,False,2.645348837209302,8.372093023255815,-0.8542915071631593,0.015792316543094237,0.2376660044871992,,,54.57932991614913,-0.07182895542606889,63.641697,37.86757,16.652178,50.236,0.31476,0.38371,0.45393002,0.377,0.357,1.632,2.957,3891512576.0
BB,BlackBerry Limited,Technology,Software - Infrastructure,212,4.452886796699174,Débil,87.1,2.3837209302325584,4.593023255813954,6.918604651162791,4.476744186046512,4.6924418604651175,7.151162790697675,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,8.15999984741211,-0.1277018956008691,0.3821255002857593,-0.39955851012420096,1.61538456647824,0.4813753435923696,1.46,4782579200.0,1.32,False,3.3779069767441854,5.395348837209301,-0.8026228253366468,0.021986044684842856,0.19047673794759,,,44.108341342489204,-0.36299769085750955,90.666664,35.700222,6.3700233,50.03,0.08104,0.10305,0.10268,0.256,2.163,29.453,2.197,105150000.0
MSTR,Strategy Inc,Technology,Software - Application,248,4.258840285071267,Débil,87.1,7.965116279069768,0.9941860465116279,3.4302325581395348,7.325581395348838,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,127.30999755859375,0.27011520485452944,-0.09735724717286032,-0.6514060470452787,0.5561666979414954,0.1605504501008954,3.555,50577928192.0,0.75,False,3.093023255813953,3.7499999999999996,-0.5788244078836817,-0.44658853929830816,0.7684616630078813,,,63.046009718809195,-0.3502603043160396,28.329922,2.5724387,1.5317147,-1.862,-0.63562,0.0,-68.081116,0.069,0.747,14.938,5.39,-22587523072.0
LYFT,"Lyft, Inc.",Technology,Software - Application,80,5.189503450862715,Neutral,87.1,6.744186046511629,7.534883720930232,2.9651162790697674,1.8023255813953492,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,17.700000762939453,0.11189290417239084,0.09823458258273554,-0.3069694297987684,0.42054580761953875,0.4006116791238114,1.832,6700163072.0,0.75,False,6.837209302325581,6.965116279069768,1.003618802718123,0.1721054326004321,0.12084119462519949,,,61.62103893429629,0.0,2.5249643,8.307948,2.2197142,133.019,1.52579,0.42317,0.025799999,0.161,0.345,42.738,0.586,1153134464.0
BULL,Webull Corporation,Technology,Software - Application,87,5.151107726931733,Neutral,87.1,5.6395348837209305,4.755813953488372,6.511627906976744,5.058139534883721,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,0.11095516593046457,,,,9.369999885559082,0.23292716723585905,0.30857695892843084,-0.41583541860604223,1.082222196790907,0.4220103886966276,0.535,4963892736.0,0.75,False,5.616279069767441,6.447674418604651,-0.44962282878473914,0.03441861251750948,0.529704394350136,,,67.80402454935994,-0.020898622324230943,15.616666,29.74603,4.7563453,20.835,0.04723,0.06318,0.22861,0.533,0.747,7.544,1.214,
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,106,5.004717741935484,Neutral,87.1,5.9375,6.75,2.5,1.25,4.802083333333335,9.791666666666666,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,-0.0018038813592410887,-0.022425724631001707,,,50.099998474121094,0.08982220179159595,0.10148014915319248,-0.03057278494347726,0.3050273111258426,0.8811135044485398,0.231,208154230784.0,5.65,False,4.666666666666667,7.3125,-0.06609530853670853,0.0839119336379234,0.029072286831131722,,,66.16297632511409,-0.0029851049926150498,12.879177,9.487756,2.0030386,7.856,0.15842,0.11643,0.22999,-0.007,-0.22,184.081,0.604,17466624000.0
AG,First Majestic Silver Corp.,Basic Materials,Silver,126,4.88002465437788,Débil,87.1,2.9464285714285716,6.75,8.035714285714285,7.500000000000001,4.780357142857144,1.0714285714285714,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,20.760000228881836,0.17460677995257656,0.06506326911223348,-0.35205991795000513,1.306666692097982,0.5104166766007742,2.108,10232736768.0,0.29,False,3.9999999999999996,4.178571428571429,-0.5411195536678102,0.07575118031219544,0.1921965186477781,,,60.040920763819784,-0.3419177560064668,30.985075,20.402948,3.448505,10.321,0.13430001,0.21183,0.47792,0.573,1.024,9.812,2.568,775141888.0
NVO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,45,5.461684060721061,Neutral,87.1,6.948529411764706,9.558823529411764,1.838235294117647,3.8235294117647056,4.757352941176472,9.852941176470589,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,45.61000061035156,-0.04764886389477241,-0.017339283798453065,-0.2891209381179619,0.2986902223904204,0.3612259163344203,0.349,201643180032.0,3.88,False,6.639705882352941,2.985294117647059,-0.41655686161999206,0.1868312670432067,0.0325137550932606,,,45.06268382958781,-0.10496377152254226,11.289604,13.3003025,5.854728,1.711,0.59815,0.35347,0.42540002,0.021,-0.206,63.327,0.873,37673250816.0
UAA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,313,3.7405105492589352,Débil,87.1,4.425675675675675,1.5405405405405408,3.0405405405405403,6.351351351351351,4.808108108108109,5.135135135135135,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,5.079999923706055,-0.18816122931152635,-0.1426739251854634,-0.37668712592563747,0.23002419460195034,0.23631838898160565,1.651,2182091264.0,2.86,False,4.256756756756756,2.22972972972973,-0.5850328039564341,0.04684388122824179,0.25929529450326894,,,31.583511287266717,-0.3162853242162238,21.149242,25.874804,1.5278195,18.275,-0.29825002,-0.09989,-0.01604,-0.032,0.081,96.356,1.81,102217624.0
AVGO,Broadcom Inc.,Technology,Semiconductors,224,4.411640735183796,Débil,87.1,2.761627906976744,8.732558139534884,6.686046511627907,3.546511627906977,4.6924418604651175,2.558139534883721,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,0.10519609295752175,0.12708902268064473,,,368.7900085449219,-0.04485122910122441,-0.0016064377962792253,-0.2549696797072285,0.28422191922875606,0.39272486428774417,1.473,1754548011008.0,0.7,False,2.5639534883720927,3.7906976744186043,-0.8650844693642159,0.015509549420859891,0.42621526563383494,,,42.74704667301921,-0.23298031228009175,61.773872,18.905115,20.01031,42.767,0.37280998,0.38848,0.48988,0.479,0.854,74.018,2.238,27212249088.0
FISV,"Fiserv, Inc.",,,353,0.0,Evitar,87.1,0.0,0.0,0.0,0.0,0.0,0.0,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,53.18000030517578,0.02923986253272326,-0.09238304396129604,-0.6163612732277033,0.13052721737193407,0.06704520970927912,,28279353344.0,2.29,False,0.0,0.0,-0.5603054963613976,0.02855659088643349,0.1618222949499808,,,52.33204963895436,-0.1708761956465109,10.18774,6.552247,1.0495983,12.7345,0.1199349945,0.108080005,0.179449995,0.145,0.287,63.327,1.5325,
CELH,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,285,4.012311367127496,Débil,87.1,2.678571428571429,3.8571428571428568,4.166666666666666,9.166666666666668,4.823809523809524,3.333333333333333,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,32.97999954223633,0.10000065180330497,-0.13291759451050267,-0.5058435789296325,0.39983020128337565,0.21815654335887752,0.916,8345095680.0,2.89,False,2.083333333333333,2.9642857142857144,-0.8499055881210713,0.04293048536982143,0.28216223732344736,,,57.729245574831445,-0.3303553392439324,143.3913,18.88813,6.9651527,14.804,0.05113,0.04237,0.19087,0.106,-0.569,22.802,1.798,358259008.0
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Banks - Diversified,66,5.285933106960951,Neutral,87.1,5.8991228070175445,7.456140350877192,2.3684210526315788,5.0,4.714035087719299,3.333333333333333,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.02446489764150152,,,,14.670000076293945,0.04340033829029899,0.1838378357067072,-0.021999994913736942,0.5757250350476848,0.9420035283469148,0.934,213207990272.0,1.91,False,4.482456140350877,8.701754385964911,-0.015540720977464173,0.028638590725150504,0.008406947720835278,,,57.659598520352446,-0.010121431958103194,14.10577,10.249926,1.6458498,7.026,0.13109,0.33464,0.43438998,0.102,0.087,140.159,1.563,
U,Unity Software Inc.,Technology,Software - Application,254,4.228101350337584,Débil,87.1,3.9534883720930236,1.6279069767441863,4.709302325581396,3.488372093023256,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,43.310001373291016,0.23293368671047876,0.3542225688107017,-0.1695109995533841,1.5810489495405848,0.7500707201948266,2.019,19060252672.0,0.75,False,5.209302325581395,7.697674418604651,-0.5788244078836817,0.03145924297639867,0.13364877495198146,,,60.060971652579525,-0.08066226253084714,28.329922,24.877224,6.2813635,132.026,-0.17381,-0.28966,-0.05179,0.239,0.747,70.183,2.026,599621120.0
CCL,Carnival Corporation Ltd.,Consumer Cyclical,Travel Services,237,4.321051961639058,Débil,87.1,6.689189189189188,6.783783783783784,2.4324324324324325,1.3513513513513513,4.808108108108109,1.0810810810810811,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.012418045266441564,-0.010751223612945787,,,24.760000228881836,-0.09688431551849508,-0.11111588956146934,-0.2724066932447301,0.05586354920604841,0.12381854715329267,2.338,33912512512.0,1.8,False,5.95945945945946,3.77027027027027,-0.12243567795328414,0.05600808773245282,0.4255310853684098,,,34.46261037194476,-0.19450875559658012,11.153153,9.3865385,2.6195514,7.923,0.26689,0.11237001,0.12787,0.053,-0.065,201.556,0.334,1899374976.0
